Customer Identification Number,Bank Name,Branch Code,Branch name,Client Type,Size of the business,Annual turn-over of the borrower,Balance sheet size of the borrower,Loan number,Disbursement Date,Maturity Date,Currency,TZS Disbursed Amount,TZS Outstanding Principal Amount,Frequency of repayment,Interest Rate Type,Annual Interest Rate,Loan authorization type,loan Type/ General Category,Loan Economic Activity,Purpose of the loan,Asset Classification Category,Location of invested loan (Region),Location of invested loan (District),Location of invested loan (Ward),Location of invested loan (Street),Invested Loan Geographical coordinates-Latitude,Invested Loan Geographical coordinates-Longitude,Collateral Pledged,Collateral Pledged Date,TZS Market value of the collateral,TZS Forced Sale Value of the collateral,Collateral Economic activity ,Collateral Region,Collateral District,Collateral Ward,Collateral Street,Collateral Geographical Coordinates-Latitude,Collateral Geographical Coordinates-Longitude,Insurance coverage of the collateral against climate risks ,Type of insurance policy,Name of insurance provider,Value of Collateral Protected
19dd68ec-5612-4c9f-aa37-db78ccca4c66,CRDB Bank,BR701,Ilala Branch,MC,Micro,331191256.58,979775537.73,LN0463752,2023-05-24,2026-06-12,TZS,4152654.04,2105503.79,Semi-Annual,Floating,11.41,FIA,Mortgage,Farming,Asset Purchase,Standard,Pwani,Mbeya City,Sabasaba,Azikiwe,-3.5149,32.8567,Gold,2024-03-14,6343502.39,6472032.6,Agriculture,Mwanza,Mjini Magharibi,Ilala,Nyerere,-5.0157,37.6932,Yes,Climate Risk,Anderson-Miller,5429249.85
8e692e0c-5183-4f8e-a84b-1218a91946cc,CRDB Bank,BR378,Sokoine Branch,pension fund members,Micro,329725930.22,901782258.45,LN4044552,2024-05-11,2025-10-10,TZS,52044777.58,1983752.79,Weekly,Floating,15.49,Others,Agricultural,Manufacturing,Working Capital,Standard,Kilimanjaro,Tanga City,Mikocheni,Lumumba,-6.1578,32.8766,Stocks,2024-12-04,9140563.41,3904736.56,Agriculture,Simiyu,Mjini Magharibi,Ndugumbi,Sokoine,-3.4173,37.6847,Yes,Climate Risk,"Carter, Hughes and Davis",8177842.33
e9519597-7f7e-490c-965c-27e8a17743b8,CRDB Bank,BR046,Tanga City Branch,Staff,Large,519761984.62,532236079.3,LN9848712,2024-03-07,2027-04-24,TZS,56832129.81,5459023.78,Weekly,Floating,12.22,Others,Mortgage,Farming,Working Capital,Doubtful,Iringa,Kinondoni,Makumbusho,Uhuru,-6.8451,37.6358,Parastatals Guarantee,2024-08-20,8197626.14,365071.03,Transport,Iringa,Arusha City,Mikocheni,Lumumba,-6.8679,35.779,Yes,Climate Risk,"Nelson, Luna and Owen",2124701.02
6941e110-93f5-4275-875d-b93bf59fe8c4,CRDB Bank,BR825,Ubungo Branch,pension fund members,Large,838420843.01,256080362.73,LN2820095,2022-09-19,2025-10-27,TZS,64943993.05,5995163.19,Monthly,Floating,17.13,SLA,Business,Retail,Expansion,Doubtful,Simiyu,Ilala,Makumbusho,Azikiwe,-6.8679,39.2174,Stocks,2024-10-24,8634601.58,5035633.38,Construction,Katavi,Kinondoni,Makumbusho,Azikiwe,-2.5146,37.6494,No,Climate Risk,Ford and Sons,3090649.52
2e389bdb-a209-4e1d-8efc-7eb84beb7d3d,CRDB Bank,BR845,Nyamagana Branch,Corporate,Small,741949571.1,684921966.27,LN0423913,2024-08-19,2027-05-08,TZS,42814983.67,5928234.34,Semi-Annual,Floating,10.26,Others,Personal,Farming,Working Capital,Doubtful,Kilimanjaro,Kinondoni,Makumbusho,Azikiwe,-8.9398,36.6198,Debenture,2025-08-04,6448975.42,1347300.06,Transport,Morogoro,Arusha City,Sabasaba,Lumumba,-6.1947,36.6198,Yes,Comprehensive,"Hood, Perez and Myers",8340245.79
ebe4d7a9-1124-4245-b9ac-178dd12ccffa,CRDB Bank,BR677,Sokoine Branch,Salaried,Large,322501431.5,592078468.51,LN3233235,2023-04-12,2026-10-28,TZS,52747790.99,219197.3,Weekly,Floating,10.06,SLA,Personal,Manufacturing,Expansion,Doubtful,Iringa,Mjini Magharibi,Mjini,Sam Nujoma,-6.1702,35.7647,Gold,2023-09-29,2110848.11,7385360.25,Agriculture,Simiyu,Mbeya City,Ilala,Sam Nujoma,-2.4698,39.1262,Yes,Comprehensive,"Gutierrez, Bell and Oneal",6089971.19
63a5d653-7b6a-43de-bb2f-de8bad6bd651,CRDB Bank,BR744,Nyamagana Branch,Staff,Small,700428660.15,686867894.68,LN2017390,2023-03-18,2028-01-02,TZS,50402101.97,5462083.86,Annual,Fixed,9.58,BUL,Business,Farming,Asset Purchase,Standard,Iringa,Arusha City,Mjini,Maktaba,-2.4821,33.4339,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2024-11-05,9336543.44,7094817.48,Transport,Kusini Pemba,Nyamagana,Sabasaba,Regeant,-2.5223,33.4631,Yes,Climate Risk,Simpson Inc,2041265.16
643570c0-0238-4c82-8418-8decc5629e87,CRDB Bank,BR282,Kilosa Branch,Non-salaried,Small,496981181.77,373417282.11,LN9647519,2023-09-06,2025-10-09,TZS,14457860.05,5539336.45,Quarterly,Fixed,12.92,FIA,Personal,Retail,Asset Purchase,Doubtful,Pwani,Mbeya City,Kijitonyama,Sam Nujoma,-6.1831,33.4631,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2023-09-23,1766784.75,8068004.93,Agriculture,Mbeya,Mbeya City,Sabasaba,Uhuru,-6.2039,37.6358,No,Fire & Theft,Rodriguez-Hunter,6582028.62
9a702167-9b87-458c-b696-c27bd692aeb3,CRDB Bank,BR786,Ilala Branch,Staff,Medium,38502970.34,744983464.43,LN1035251,2023-09-04,2026-08-26,TZS,78261992.72,7522137.12,Weekly,Floating,15.16,SLA,Agricultural,Manufacturing,Working Capital,Standard,Ruvuma,Mbeya City,Makumbusho,Lumumba,-6.2039,39.0983,Cash,2023-04-21,4813180.47,8568835.87,Agriculture,Morogoro,Ilala,Nyamagana,Sokoine,-5.0741,36.6198,Yes,Fire & Theft,"Smith, Johnson and Brewer",208357.1
99782a0b-dafa-4716-a4b8-ab77b44f5f2a,CRDB Bank,BR811,Nyamagana Branch,DC,Small,222312346.94,610978458.25,LN4271549,2023-01-13,2027-12-30,TZS,84599448.58,7330108.26,Weekly,Fixed,8.32,Others,Agricultural,Manufacturing,Asset Purchase,Substandard,Morogoro,Arusha City,Makumbusho,Uhuru,-6.8786,35.8226,Gold,2023-04-18,4914241.81,6203175.3,Construction,Ruvuma,Kinondoni,Kaloleni,Regeant,-6.1947,39.2246,No,Climate Risk,Blake-Allen,1403362.35
6cb9b306-0b45-40a5-80cd-a1b4fb420253,CRDB Bank,BR407,Ilala Branch,Corporate,Small,441293440.36,933603419.62,LN4518747,2023-08-03,2027-08-01,TZS,91189693.79,9352105.84,Annual,Floating,5.93,Others,Personal,Farming,Expansion,Standard,Simiyu,Tanga City,Nyamagana,Maktaba,-6.1831,39.2268,Debenture,2025-05-24,860002.31,3058758.72,Transport,Kagera,Nyamagana,Nyamagana,Nyerere,-6.1857,39.2136,No,Comprehensive,"Lewis, Cooley and Hughes",680694.82
0d8aaf85-e5dc-4c9c-b8d7-735e93789623,CRDB Bank,BR919,Tanga City Branch,Non-salaried,Micro,737957908.92,354786397.88,LN6473360,2024-07-03,2026-03-13,TZS,40315983.98,2746144.81,Quarterly,Floating,5.15,Others,Business,Manufacturing,Working Capital,Standard,Dodoma,Nyamagana,Makumbusho,Lumumba,-3.3991,37.6932,agricultural land,2022-12-11,7352002.01,2704810.26,Transport,Lindi,Mbeya City,Ndugumbi,Maktaba,-5.0315,39.2174,Yes,Fire & Theft,Sanford-Duke,8496394.39
c271f329-eea1-40b4-99a4-50f01dc49464,CRDB Bank,BR879,Sokoine Branch,Non-salaried,Medium,959718523.69,422689672.15,LN7709560,2022-11-13,2026-02-13,TZS,53338248.55,2981258.19,Weekly,Floating,5.73,FIA,Personal,Manufacturing,Expansion,Doubtful,Kusini Pemba,Morogoro Urban,Nyamagana,Azikiwe,-5.0741,39.0715,Unsecured,2024-12-08,1564827.12,4634803.75,Transport,Manyara,Ilala,Kijitonyama,Regeant,-6.1831,39.2174,Yes,Fire & Theft,"Wright, James and Mitchell",6179896.85
c91c8467-a9eb-44ea-9e04-7881812e8ad1,CRDB Bank,BR450,Tanga City Branch,Staff,Small,246954408.11,504974807.95,LN9275753,2023-03-10,2027-03-11,TZS,95743484.94,4228940.82,Monthly,Fixed,18.55,Others,Business,Manufacturing,Working Capital,Substandard,Dar es salaam,Ilala,Kijitonyama,Nyerere,-3.3991,39.2049,agricultural land,2023-08-21,5141882.64,8325685.91,Construction,Pwani,Mjini Magharibi,Ndugumbi,Uhuru,-5.0157,39.2701,Yes,Comprehensive,Gallagher Inc,8518589.55
5781d6a1-f1b9-49dd-9b38-3166e2534a12,CRDB Bank,BR722,Ilala Branch,pension fund members,Micro,190069158.92,211414448.79,LN7045403,2023-02-03,2026-06-20,TZS,92222046.29,1512913.53,Weekly,Fixed,15.2,BUL,Agricultural,Manufacturing,Working Capital,Doubtful,Rukwa,Mjini Magharibi,Ndugumbi,Maktaba,-2.4915,33.4339,Other mortgages eg chattels,2023-01-26,4409089.61,60415.64,Construction,Tabora,Kinondoni,Ndugumbi,Maktaba,-6.1947,36.5827,No,Fire & Theft,Ingram-Cox,9501914.12
de5cc2a2-441e-402d-abf1-e28383a76d96,CRDB Bank,BR895,Kinondoni Branch,microfinance serviec providers,Large,789747038.78,89132709.24,LN7142956,2023-10-21,2026-07-05,TZS,16149678.77,3916477.24,Weekly,Floating,12.02,SLA,Agricultural,Farming,Expansion,Substandard,Kagera,Ubungo,Ilala,Nyerere,-2.4698,37.6847,Gold,2023-11-17,9076698.56,6145617.04,Construction,Shinyanga,Morogoro Urban,Ndugumbi,Uhuru,-6.8125,37.6605,No,Fire & Theft,"Martin, Allen and Stevens",4350251.01
2682acc9-7083-4692-8fe3-0a68c4256066,CRDB Bank,BR074,Nyamagana Branch,Non-salaried,Small,524189665.51,379193033.34,LN2818980,2023-10-15,2028-05-05,TZS,7467610.61,461926.97,Annual,Fixed,17.02,FIA,Business,Farming,Working Capital,Standard,Iringa,Kinondoni,Sabasaba,Uhuru,-8.9398,35.7813,Debenture,2025-08-17,4784905.95,2859956.36,Agriculture,Mara,Kinondoni,Ilala,Maktaba,-6.7944,33.4528,No,Comprehensive,Gordon and Sons,5874159.24
005bb403-9c00-4f23-82dd-56b93db1c1fa,CRDB Bank,BR046,Sokoine Branch,MC,Medium,50348282.24,45720407.72,LN0286165,2023-04-13,2027-11-18,TZS,37958151.02,2072604.58,Quarterly,Floating,6.56,BUL,Agricultural,Manufacturing,Expansion,Doubtful,Kaskazini Unguja,Ilala,Mikocheni,Uhuru,-6.1438,32.8766,Compulsory savings,2024-12-20,6522460.88,4730987.15,Agriculture,Njombe,Arusha City,Sabasaba,Nyerere,-5.0741,39.2315,No,Fire & Theft,"Turner, Spencer and Castro",701337.74
7b5d3868-338f-4731-aa7c-98a4228747ba,CRDB Bank,BR458,Arusha City Branch,microfinance serviec providers,Micro,228287776.47,935178526.48,LN5866611,2024-05-01,2027-03-19,TZS,54632592.28,4318601.09,Annual,Fixed,5.13,FIA,Agricultural,Farming,Asset Purchase,Doubtful,Shinyanga,Ilala,Ilala,Sam Nujoma,-8.9045,39.2136,Unsecured,2022-10-16,9492099.89,7885364.05,Transport,Kaskazini Unguja,Mbeya City,Nyamagana,Sam Nujoma,-6.2039,37.6494,No,Fire & Theft,Roberts-Thomas,8133888.13
2f29c6d0-6838-4a69-b67d-3765c1483e39,CRDB Bank,BR417,Ilala Branch,pension fund members,Small,3884055.33,310092779.96,LN4691342,2023-08-31,2025-09-10,TZS,10337049.5,2531475.07,Annual,Fixed,11.29,BUL,Mortgage,Manufacturing,Expansion,Substandard,Ruvuma,Kinondoni,Ndugumbi,Regeant,-6.8451,33.4528,Equipment,2025-07-22,1246802.74,3950036.0,Transport,Katavi,Mbeya City,Kaloleni,Uhuru,-8.9264,39.2136,Yes,Comprehensive,Rosario and Sons,1620753.12
f329b41d-cbfd-4822-96cf-eb6b8562cc12,CRDB Bank,BR885,Kinondoni Branch,microfinance serviec providers,Small,242140472.11,662125403.52,LN2114545,2024-03-04,2026-04-01,TZS,69288967.68,777179.05,Quarterly,Fixed,19.91,Others,Personal,Manufacturing,Expansion,Doubtful,Lindi,Morogoro Urban,Makumbusho,Uhuru,-5.0741,39.1107,MotorVehicle,2024-11-12,9720077.66,5864170.48,Transport,Singida,Mjini Magharibi,Makumbusho,Lumumba,-6.1578,32.8981,Yes,Climate Risk,Simpson PLC,6871778.29
53059be5-3d71-470c-8321-8568a138fa49,CRDB Bank,BR188,Ilala Branch,Corporate,Large,929760997.12,140585187.99,LN3001406,2023-10-15,2026-09-02,TZS,71971379.47,3641155.78,Semi-Annual,Fixed,5.05,FIA,Mortgage,Farming,Asset Purchase,Substandard,Shinyanga,Ubungo,Nyamagana,Lumumba,-6.8125,39.2136,Compulsory savings,2023-09-09,3722192.19,3956805.96,Construction,Tabora,Mbeya City,Nyamagana,Lumumba,-6.1438,32.8981,No,Comprehensive,Maxwell-Powell,3679658.43
ffcbdfbd-03ee-4e44-8b87-c1acc238a472,CRDB Bank,BR519,Tanga City Branch,Related parties,Micro,660452017.9,542582993.04,LN9450802,2023-09-10,2026-03-16,TZS,53276017.56,1360815.47,Annual,Floating,16.73,BUL,Mortgage,Manufacturing,Expansion,Standard,Kilimanjaro,Ilala,Ndugumbi,Maktaba,-8.9151,39.2246,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2022-10-10,3489804.76,8378506.44,Agriculture,Kaskazini Unguja,Kinondoni,Makumbusho,Lumumba,-6.1831,39.2246,No,Climate Risk,"White, Hinton and Kelly",9981402.12
82d66263-46f8-4717-9a04-4eef4617dd3a,CRDB Bank,BR435,Arusha City Branch,Staff,Micro,232581357.45,227222372.93,LN5076187,2023-08-01,2026-06-02,TZS,85065625.09,3576224.0,Semi-Annual,Fixed,6.38,Others,Agricultural,Manufacturing,Expansion,Standard,Mtwara,Mjini Magharibi,Kijitonyama,Sokoine,-8.9045,32.8981,Stocks,2024-07-21,2444714.14,8473925.56,Agriculture,Lindi,Mbeya City,Mikocheni,Nyerere,-6.8097,36.5827,No,Climate Risk,Phillips-Rosario,9575323.71
ca1e2093-fc1a-4367-949e-2223da3831b8,CRDB Bank,BR529,Sokoine Branch,MC,Small,590586786.57,680717544.17,LN6466582,2024-07-26,2026-04-10,TZS,5014304.46,5424603.6,Monthly,Floating,7.91,BUL,Mortgage,Farming,Asset Purchase,Doubtful,Kagera,Morogoro Urban,Ndugumbi,Maktaba,-6.8125,36.7039,Guarantee from Revolutionary Government of Zanzibar,2023-08-21,7715258.11,6410002.65,Construction,Mjini Magharibi,Mjini Magharibi,Kijitonyama,Lumumba,-2.4821,32.8766,Yes,Climate Risk,Sampson Inc,6994774.37
80412e89-76e9-4c02-af29-55d0557b4f50,CRDB Bank,BR641,Ilala Branch,DC,Small,396419280.67,377589858.59,LN5716095,2024-01-09,2028-06-11,TZS,93114072.29,2570074.27,Weekly,Floating,11.99,Others,Business,Manufacturing,Working Capital,Doubtful,Mara,Morogoro Urban,Makumbusho,Maktaba,-5.0157,37.6494,Cash,2024-02-11,9857036.79,8640815.62,Agriculture,Ruvuma,Ubungo,Kaloleni,Lumumba,-3.3382,33.4631,No,Comprehensive,Hicks-Valdez,5061273.7
5ede3ce4-2e0c-48c8-8ff5-40da2bdd010c,CRDB Bank,BR752,Ilala Branch,MC,Micro,551438751.97,348865170.72,LN5461338,2024-03-27,2028-03-11,TZS,73838830.38,2440427.58,Quarterly,Fixed,13.06,BUL,Personal,Retail,Expansion,Doubtful,Tanga,Arusha City,Mjini,Uhuru,-6.8097,39.0983,Stocks,2023-03-27,8084813.04,5635982.86,Construction,Simiyu,Ubungo,Kijitonyama,Regeant,-8.9045,39.2701,No,Climate Risk,Conway and Sons,6786750.94
e096fbbf-faf2-479b-86c9-60b379824c61,CRDB Bank,BR150,Ubungo Branch,Staff,Micro,451238153.29,764073982.51,LN4774400,2023-05-23,2025-09-22,TZS,66257961.47,3169045.26,Quarterly,Fixed,16.12,FIA,Personal,Farming,Expansion,Doubtful,Kilimanjaro,Tanga City,Kijitonyama,Lumumba,-6.1831,33.4528,Unsecured,2023-01-17,4585083.0,81481.4,Agriculture,Mara,Mjini Magharibi,Nyamagana,Uhuru,-3.4173,39.2049,No,Comprehensive,"Clayton, Leblanc and Moore",2417851.87
262fd63e-b31f-4c5e-be4b-83d2537b062d,CRDB Bank,BR063,Mbeya City Branch,Salaried,Large,892532612.76,45186678.43,LN3545060,2023-10-26,2028-07-31,TZS,1640743.22,9476704.57,Weekly,Floating,9.65,SLA,Business,Farming,Working Capital,Doubtful,Njombe,Ilala,Makumbusho,Lumumba,-6.8182,35.7647,Letter of Hypothecation,2023-07-23,1911768.43,7171303.31,Agriculture,Geita,Mbeya City,Ndugumbi,Regeant,-5.0582,32.8981,Yes,Climate Risk,Oneill Inc,9427957.62
1f3720fa-8e16-46f5-93b6-8ff81cfd3fa9,CRDB Bank,BR754,Arusha City Branch,Corporate,Small,522706756.06,481469647.64,LN7481781,2023-02-02,2026-07-26,TZS,98281578.78,4591785.46,Semi-Annual,Fixed,16.71,SLA,Mortgage,Retail,Asset Purchase,Substandard,Kilimanjaro,Mbeya City,Mikocheni,Maktaba,-6.2044,35.7813,Guarantee from Local government units,2024-08-04,6097646.14,1860306.73,Agriculture,Ruvuma,Morogoro Urban,Sabasaba,Sam Nujoma,-6.1857,35.8226,Yes,Climate Risk,Parker Group,948879.02
f6817f51-73c7-44dc-9b39-1c784348a7ee,CRDB Bank,BR334,Sokoine Branch,microfinance serviec providers,Micro,331180259.34,747906339.56,LN9218349,2023-02-14,2026-03-27,TZS,60722500.85,4958358.48,Quarterly,Floating,13.88,FIA,Mortgage,Farming,Expansion,Substandard,Dar es salaam,Mjini Magharibi,Mjini,Regeant,-8.9045,35.7647,Compulsory savings,2022-09-12,2278311.57,8371722.17,Transport,Mtwara,Morogoro Urban,Sabasaba,Sokoine,-6.2039,35.8226,Yes,Fire & Theft,"Cross, Garza and Davis",919482.52
73af948c-205b-4e6b-ad9c-b9d0c2f74305,CRDB Bank,BR856,Ilala Branch,Staff,Medium,270760720.85,691678876.43,LN9572174,2023-05-19,2026-11-09,TZS,77925765.61,5996445.69,Annual,Floating,7.32,SLA,Mortgage,Retail,Expansion,Substandard,Kaskazini Pemba,Tanga City,Mikocheni,Lumumba,-5.0968,32.8567,Cash,2023-09-12,5037450.05,7578002.15,Agriculture,Tabora,Mjini Magharibi,Ndugumbi,Uhuru,-3.3382,33.4631,Yes,Fire & Theft,Drake Inc,1308579.74
de5eb60e-3112-4d6f-8762-4b0964597480,CRDB Bank,BR724,Kinondoni Branch,microfinance serviec providers,Medium,459185377.63,9642580.64,LN0971316,2023-03-22,2027-06-10,TZS,4138044.07,4061355.87,Monthly,Floating,14.76,Others,Personal,Manufacturing,Asset Purchase,Substandard,Morogoro,Kinondoni,Makumbusho,Sam Nujoma,-5.0968,33.4528,Letter of Hypothecation,2024-11-21,9703478.76,3603202.59,Construction,Mara,Ilala,Mjini,Maktaba,-6.1857,35.7647,No,Fire & Theft,Scott Inc,709950.42
729a7ad2-8e46-485a-bb0d-f85455837a66,CRDB Bank,BR866,Arusha City Branch,DC,Micro,580662792.28,25132397.23,LN3887498,2023-07-18,2026-05-17,TZS,60295202.34,6114031.75,Monthly,Fixed,5.92,FIA,Mortgage,Manufacturing,Working Capital,Doubtful,Manyara,Ilala,Mikocheni,Nyerere,-3.4526,36.6198,Gold,2024-11-08,9397856.1,8340410.43,Transport,Manyara,Nyamagana,Nyamagana,Maktaba,-6.1438,39.0983,Yes,Fire & Theft,Shelton-Chase,7661766.41
9796f567-885e-47be-82d3-3b8515e07293,CRDB Bank,BR829,Ubungo Branch,Related parties,Small,717978639.05,377639929.39,LN8976495,2023-02-01,2027-07-20,TZS,32219933.17,6470860.71,Weekly,Fixed,14.4,SLA,Business,Farming,Asset Purchase,Substandard,Iringa,Mbeya City,Mikocheni,Uhuru,-5.0315,39.2246,Parastatals Guarantee,2023-10-22,1208351.87,6005691.83,Transport,Mtwara,Arusha City,Mikocheni,Uhuru,-6.8125,35.779,No,Comprehensive,Valencia-Jordan,1404923.91
497a3dba-1212-465c-a67b-0a648b7874b3,CRDB Bank,BR523,Tanga City Branch,Non-salaried,Small,110456190.36,354876629.44,LN4262127,2023-07-08,2027-12-20,TZS,234924.24,3791226.03,Weekly,Floating,9.84,FIA,Business,Manufacturing,Working Capital,Substandard,Kusini Pemba,Ilala,Ndugumbi,Regeant,-2.4698,39.0983,Cash,2023-12-12,5367218.46,285487.67,Agriculture,Shinyanga,Nyamagana,Ilala,Maktaba,-2.5223,39.2136,No,Comprehensive,"Crane, Knox and Robinson",7196527.78
fa37e9d3-4d96-4639-8f02-cc482de05607,CRDB Bank,BR364,Kilosa Branch,Corporate,Small,873846563.0,55751739.91,LN2355345,2022-09-06,2027-05-17,TZS,91785689.18,7839510.97,Semi-Annual,Fixed,17.18,BUL,Business,Manufacturing,Asset Purchase,Substandard,Kaskazini Pemba,Tanga City,Ilala,Maktaba,-8.9045,35.779,Other mortgages eg chattels,2024-08-04,6810986.48,2801027.88,Transport,Singida,Kinondoni,Kijitonyama,Regeant,-5.0157,33.4742,No,Climate Risk,"Ortiz, Hess and Brady",3367288.43
5bf6dbbd-c71c-45ac-8040-4f936ae3c1f4,CRDB Bank,BR427,Arusha City Branch,DC,Small,22679326.17,524020766.59,LN4090421,2023-07-05,2026-08-23,TZS,32762497.99,6423874.12,Quarterly,Floating,17.74,Others,Personal,Manufacturing,Working Capital,Standard,Kigoma,Nyamagana,Makumbusho,Regeant,-6.2039,33.4528,Compulsory savings,2024-04-28,2652713.64,8371431.36,Transport,Njombe,Mbeya City,Makumbusho,Maktaba,-6.8125,33.4528,Yes,Climate Risk,"Rivera, Arroyo and Cochran",3248754.56
6f5efa7a-58d5-4394-9d81-9361465f9992,CRDB Bank,BR737,Ilala Branch,Staff,Small,492053233.69,165407195.16,LN8102540,2024-06-15,2026-01-07,TZS,39243792.8,2592920.06,Monthly,Fixed,11.03,SLA,Business,Manufacturing,Asset Purchase,Doubtful,Pwani,Ilala,Mikocheni,Azikiwe,-8.9398,36.6198,Guarantee from Revolutionary Government of Zanzibar,2023-03-14,1423873.15,5246369.57,Transport,Mjini Magharibi,Arusha City,Kaloleni,Maktaba,-3.4526,35.779,Yes,Comprehensive,Walsh-Johnson,3685144.65
c728d8f4-87de-4fc2-80e6-706a6f5920a0,CRDB Bank,BR835,Mbeya City Branch,MC,Medium,42502926.47,445854448.21,LN6463184,2022-08-30,2027-03-09,TZS,43332071.51,6048005.98,Semi-Annual,Floating,10.93,Others,Agricultural,Retail,Expansion,Doubtful,Mjini Magharibi,Kinondoni,Mjini,Regeant,-6.2044,39.2268,Parastatals Guarantee,2022-12-21,2886317.76,3966557.73,Transport,Kusini Pemba,Morogoro Urban,Kaloleni,Azikiwe,-8.9398,35.7647,No,Comprehensive,"Brown, Ross and Smith",8313748.17
e0638702-aac4-4035-a4ee-19f794eeff35,CRDB Bank,BR182,Nyamagana Branch,Individual,Micro,264595685.2,382111525.07,LN7711649,2023-12-16,2027-02-01,TZS,67424314.53,3936690.22,Annual,Fixed,5.61,SLA,Mortgage,Retail,Expansion,Standard,Mwanza,Tanga City,Kijitonyama,Azikiwe,-6.8125,39.0715,Residential mortgage,2023-05-15,7011581.49,8621808.55,Transport,Kusini Pemba,Morogoro Urban,Nyamagana,Sokoine,-6.1831,39.0715,No,Climate Risk,"Smith, Gardner and Diaz",5432487.71
6d96f0c1-bebc-4f10-b07d-159c8d9211f5,CRDB Bank,BR959,Ilala Branch,Staff,Medium,378849716.14,591333044.77,LN0561315,2023-05-25,2028-07-15,TZS,37192082.13,2360591.44,Semi-Annual,Fixed,15.23,BUL,Mortgage,Retail,Working Capital,Standard,Iringa,Arusha City,Mikocheni,Lumumba,-2.4915,36.5827,Deposits,2024-11-23,3019795.33,2043232.04,Construction,Lindi,Tanga City,Nyamagana,Uhuru,-6.1702,36.6428,No,Comprehensive,Dalton-Holt,5088104.07
214776a9-fd39-4405-bb44-bf78a7500f9c,CRDB Bank,BR758,Nyamagana Branch,Non-salaried,Large,26304563.35,559848370.87,LN4029930,2023-07-19,2026-05-14,TZS,55981567.74,5849939.46,Semi-Annual,Fixed,15.18,Others,Agricultural,Retail,Working Capital,Standard,Dodoma,Nyamagana,Makumbusho,Regeant,-3.5149,37.6494,agricultural land,2023-11-09,2184635.31,7197008.02,Agriculture,Manyara,Mbeya City,Kaloleni,Nyerere,-6.8125,39.2471,No,Climate Risk,"Wilkinson, Vincent and Henderson",2368501.88
217d44d6-2a12-4228-a956-e15ae7a81a8c,CRDB Bank,BR003,Kilosa Branch,Related parties,Small,435116372.2,931167921.53,LN2750029,2022-11-21,2027-03-16,TZS,26996122.55,9291644.04,Quarterly,Fixed,6.02,SLA,Business,Farming,Asset Purchase,Standard,Mjini Magharibi,Tanga City,Ilala,Uhuru,-5.0157,36.5827,Debenture,2022-11-12,6138110.2,6295898.22,Construction,Manyara,Arusha City,Ilala,Nyerere,-6.7387,37.6358,Yes,Fire & Theft,Grant Group,7481487.49
1e5ef1a6-45e2-44db-9de6-273017baecd1,CRDB Bank,BR565,Nyamagana Branch,Related parties,Medium,923421895.26,443360519.0,LN5648762,2023-08-05,2028-01-24,TZS,85503063.88,1537528.45,Semi-Annual,Fixed,16.8,Others,Personal,Farming,Expansion,Doubtful,Lindi,Tanga City,Ilala,Nyerere,-5.0315,37.6358,Parastatals Guarantee,2025-05-31,5558219.52,6338015.71,Construction,Katavi,Arusha City,Kijitonyama,Sam Nujoma,-6.2044,36.5827,No,Comprehensive,"Hoffman, Simmons and Joseph",131400.22
8dcc7dba-0663-4bf5-8703-dc7993a357e2,CRDB Bank,BR300,Nyamagana Branch,Non-salaried,Micro,201084962.62,766948918.36,LN3340896,2023-05-24,2027-07-29,TZS,73868804.03,296428.12,Semi-Annual,Floating,10.61,BUL,Personal,Retail,Asset Purchase,Standard,Iringa,Tanga City,Ndugumbi,Lumumba,-6.1294,35.8102,Gold,2024-10-05,5850968.07,769853.62,Construction,Kigoma,Mbeya City,Kijitonyama,Azikiwe,-6.8451,32.9278,Yes,Fire & Theft,Parker-Anthony,4199675.47
9d4b90c3-5324-4455-8e58-ece95fcd585f,CRDB Bank,BR583,Tanga City Branch,SME,Large,673499243.71,193526479.32,LN3208425,2023-11-01,2027-01-20,TZS,56694134.58,2814284.4,Quarterly,Floating,5.04,Others,Personal,Manufacturing,Asset Purchase,Standard,Rukwa,Tanga City,Kaloleni,Regeant,-8.9264,37.6358,Government Securities,2022-11-07,2414800.36,8284100.24,Transport,Katavi,Tanga City,Kijitonyama,Sam Nujoma,-6.7387,39.2246,Yes,Comprehensive,Brooks-Salas,7660469.97
e8880faa-5392-4f15-ac4c-22233131fb9b,CRDB Bank,BR392,Nyamagana Branch,SME,Micro,948282792.77,951537947.18,LN7201866,2023-12-19,2026-08-03,TZS,76811795.71,1649030.45,Semi-Annual,Floating,15.29,FIA,Agricultural,Farming,Working Capital,Doubtful,Iringa,Morogoro Urban,Nyamagana,Sam Nujoma,-3.5149,33.4987,Guarantee from Local government units,2025-03-14,2022806.25,7252768.89,Transport,Tanga,Kinondoni,Ilala,Sam Nujoma,-6.7387,35.8102,No,Fire & Theft,"Hopkins, Gray and Nunez",3123431.84
