Customer Identification Number,Bank Name,Branch Code,Branch name,Client Type,Size of the business,Annual turn-over of the borrower,Balance sheet size of the borrower,Loan number,Disbursement Date,Maturity Date,Currency,TZS Disbursed Amount,TZS Outstanding Principal Amount,Frequency of repayment,Interest Rate Type,Annual Interest Rate,Loan authorization type,loan Type/ General Category,Loan Economic Activity,Purpose of the loan,Asset Classification Category,Location of invested loan (Region),Location of invested loan (District),Location of invested loan (Ward),Location of invested loan (Street),Invested Loan Geographical coordinates-Latitude,Invested Loan Geographical coordinates-Longitude,Collateral Pledged,Collateral Pledged Date,TZS Market value of the collateral,TZS Forced Sale Value of the collateral,Collateral Economic activity ,Collateral Region,Collateral District,Collateral Ward,Collateral Street,Collateral Geographical Coordinates-Latitude,Collateral Geographical Coordinates-Longitude,Insurance coverage of the collateral against climate risks ,Type of insurance policy,Name of insurance provider,Value of Collateral Protected
47af9c37-6d27-4822-9191-98bfcf04c1ee,NMB Bank,BR083,Ubungo Branch,microfinance serviec providers,Micro,645672851.73,497957015.15,LN6784174,2024-03-26,2025-09-22,TZS,97326677.5,8354926.47,Semi-Annual,Floating,18.76,BUL,Business,Farming,Expansion,Doubtful,Mbeya,Mjini Magharibi,Ndugumbi,Sokoine,-5.0741,32.8567,Guarantee from Local government units,2025-05-18,9042799.34,1479274.0,Construction,Zanzibar Urban/West,Kinondoni,Ilala,Maktaba,-8.9045,33.4742,No,Climate Risk,"Delgado, Chapman and Russo",1356268.03
25bd7114-6915-4391-a9dc-7998948ebc76,NMB Bank,BR406,Ubungo Branch,DC,Medium,428579785.13,21347613.28,LN6536016,2024-07-26,2026-11-26,TZS,56771147.85,6998157.93,Weekly,Fixed,10.85,Others,Business,Retail,Asset Purchase,Substandard,Zanzibar Urban/West,Arusha City,Ilala,Sokoine,-6.7387,37.6494,Deposits,2024-10-06,5028437.64,3979555.87,Transport,Tanga,Morogoro Urban,Sabasaba,Lumumba,-8.8873,39.1107,Yes,Comprehensive,Diaz Ltd,5088997.27
f6e986bb-f141-4f3b-a3c0-d5be1a585894,NMB Bank,BR986,Arusha City Branch,MC,Micro,698222774.98,988415098.63,LN8972381,2023-12-28,2026-03-14,TZS,88892466.51,1760559.62,Quarterly,Fixed,8.9,SLA,Business,Farming,Expansion,Standard,Tanga,Arusha City,Nyamagana,Maktaba,-6.2039,35.7647,Debenture,2025-02-23,6617480.17,1631781.69,Construction,Zanzibar Urban/West,Tanga City,Nyamagana,Lumumba,-3.4173,36.7039,Yes,Comprehensive,Hernandez Inc,2579005.63
a7be37f5-2131-48d5-9a38-aae365ac59ec,NMB Bank,BR161,Sokoine Branch,SME,Small,953674818.65,244712927.17,LN8030722,2024-01-14,2025-10-05,TZS,29602502.28,418126.65,Weekly,Fixed,8.79,BUL,Agricultural,Manufacturing,Working Capital,Doubtful,Mwanza,Ubungo,Sabasaba,Azikiwe,-3.3382,39.2049,MotorVehicle,2025-08-13,4204602.32,1153869.86,Construction,Dodoma,Mjini Magharibi,Nyamagana,Sokoine,-6.8451,37.6605,No,Comprehensive,Tapia PLC,4899510.25
9e3e8e12-17ac-4089-9a22-0ea60e1c43ad,NMB Bank,BR609,Kilosa Branch,Individual,Micro,158794620.08,404341835.59,LN7638919,2023-07-24,2027-01-06,TZS,53990748.8,422124.97,Monthly,Fixed,5.64,BUL,Mortgage,Manufacturing,Asset Purchase,Standard,Zanzibar Urban/West,Tanga City,Kijitonyama,Sokoine,-3.4526,37.6847,Guarantee from Revolutionary Government of Zanzibar,2025-07-21,3488290.76,2425409.59,Transport,Tanga,Ubungo,Mikocheni,Sam Nujoma,-5.0741,32.8766,No,Fire & Theft,"Fisher, Washington and Lin",5713907.16
ee231e0e-6ded-4251-ab8c-d45ff16f6cc5,NMB Bank,BR651,Kilosa Branch,Staff,Large,213228658.65,79005436.98,LN6951122,2024-01-09,2025-09-07,TZS,60139217.3,9699280.47,Quarterly,Floating,18.82,SLA,Personal,Retail,Working Capital,Standard,Mwanza,Ilala,Mjini,Regeant,-6.8182,32.8981,Letter of Hypothecation,2024-10-20,6860398.79,2978218.64,Agriculture,Zanzibar Urban/West,Mbeya City,Sabasaba,Nyerere,-6.8125,36.6428,No,Fire & Theft,"Combs, Torres and Silva",3560805.09
405641a5-c54b-41a9-a5ab-2aed2bbec655,NMB Bank,BR854,Ilala Branch,DC,Small,791237844.38,473074960.59,LN2851633,2023-07-08,2027-08-13,TZS,62147612.73,4837359.16,Monthly,Floating,15.94,Others,Personal,Retail,Working Capital,Doubtful,Dodoma,Ubungo,Kaloleni,Uhuru,-6.8451,35.7813,Parastatals Guarantee,2022-10-06,9602373.48,176867.41,Transport,Dar es Salaam,Kinondoni,Kijitonyama,Regeant,-2.4698,32.9278,Yes,Climate Risk,Sweeney-Padilla,6576613.74
e316014a-4dee-4668-991d-c205e5a64d33,NMB Bank,BR998,Nyamagana Branch,microfinance serviec providers,Medium,977484090.34,254894075.01,LN2557552,2022-08-31,2027-01-19,TZS,35767006.64,1901157.31,Quarterly,Floating,15.65,BUL,Business,Farming,Asset Purchase,Substandard,Zanzibar Urban/West,Tanga City,Ndugumbi,Lumumba,-8.9398,33.4987,Commercial real estate,2024-07-11,9190837.32,6069746.16,Agriculture,Dar es Salaam,Mjini Magharibi,Kaloleni,Sam Nujoma,-3.3382,37.6494,No,Climate Risk,"Bauer, Quinn and Gordon",9547126.16
c51ec442-2c85-492d-8646-40b0f8de7c6c,NMB Bank,BR768,Sokoine Branch,Staff,Medium,401783287.02,939443418.55,LN2250520,2024-08-09,2028-04-17,TZS,95600253.66,9705478.88,Semi-Annual,Fixed,10.93,FIA,Mortgage,Retail,Working Capital,Substandard,Dar es Salaam,Morogoro Urban,Mjini,Lumumba,-5.0741,36.7039,Cash,2024-12-29,8586368.47,6696390.02,Agriculture,Zanzibar Urban/West,Kinondoni,Sabasaba,Azikiwe,-8.9151,32.8981,No,Climate Risk,Dennis Group,5682148.07
b88dc696-c785-4676-be11-83785d772abe,NMB Bank,BR005,Tanga City Branch,microfinance serviec providers,Medium,271073670.37,821300371.71,LN0598466,2024-08-19,2025-10-28,TZS,25270067.54,7349650.88,Semi-Annual,Floating,15.96,BUL,Business,Retail,Asset Purchase,Doubtful,Arusha,Mbeya City,Ndugumbi,Sam Nujoma,-6.1702,36.5827,Terminal Benefits,2023-01-14,4269025.3,7867652.75,Agriculture,Dar es Salaam,Ilala,Kijitonyama,Regeant,-6.7387,39.2471,No,Fire & Theft,Harmon Inc,3894900.36
0a09779d-f3f3-4db2-b2a0-4aa2f4eaf154,NMB Bank,BR658,Nyamagana Branch,DC,Micro,785268442.94,84342859.48,LN9071734,2024-04-02,2027-03-24,TZS,58790050.44,1097266.55,Monthly,Fixed,19.28,FIA,Mortgage,Farming,Expansion,Substandard,Arusha,Ilala,Ilala,Uhuru,-6.1831,36.6643,Commercial real estate,2023-07-19,7785606.49,494728.64,Agriculture,Zanzibar Urban/West,Kinondoni,Makumbusho,Sam Nujoma,-6.8786,32.8766,Yes,Comprehensive,Martin Inc,5245044.45
ed3d6c21-0ba3-414e-b71d-423ad627c2f7,NMB Bank,BR553,Mbeya City Branch,Non-salaried,Medium,310663048.6,551244091.95,LN4173585,2023-11-12,2028-06-06,TZS,54165123.99,5388218.26,Semi-Annual,Fixed,14.91,FIA,Agricultural,Farming,Expansion,Doubtful,Mbeya,Arusha City,Kijitonyama,Sokoine,-6.1438,39.2049,Guarantee from Revolutionary Government of Zanzibar,2024-02-04,6337772.05,1854969.43,Construction,Mbeya,Nyamagana,Nyamagana,Nyerere,-6.2044,36.6643,Yes,Fire & Theft,"Montoya, Gonzales and King",2266289.75
0ce43f26-66e8-49ab-8fcf-0a3654b64304,NMB Bank,BR318,Sokoine Branch,microfinance serviec providers,Small,753228627.5,416838459.75,LN5893799,2023-05-22,2026-09-17,TZS,81619743.36,2078106.21,Monthly,Fixed,18.15,SLA,Agricultural,Manufacturing,Asset Purchase,Standard,Arusha,Nyamagana,Mikocheni,Azikiwe,-5.0582,32.9278,Commercial real estate,2023-12-03,8373794.16,7767174.08,Transport,Arusha,Nyamagana,Mjini,Uhuru,-6.1438,39.1107,No,Fire & Theft,"Delacruz, Best and Peterson",9912948.55
1c57c588-2c29-456e-bf37-3076303eda6f,NMB Bank,BR772,Kinondoni Branch,Corporate,Micro,909993701.96,730140483.35,LN0543374,2023-04-09,2025-12-18,TZS,36377163.99,3268127.86,Weekly,Fixed,17.48,BUL,Personal,Retail,Working Capital,Standard,Mwanza,Ubungo,Mikocheni,Azikiwe,-6.8097,33.4742,Unsecured,2023-02-20,5196640.45,3969302.31,Transport,Mwanza,Ilala,Ilala,Uhuru,-6.8549,32.8981,Yes,Comprehensive,"Valdez, Harris and Roberts",8147868.14
d1e13611-0cab-456f-8470-f69c8bf85e69,NMB Bank,BR601,Kinondoni Branch,DC,Medium,3183902.45,543721152.24,LN6303035,2022-11-01,2028-06-18,TZS,7965731.92,7045244.48,Semi-Annual,Floating,8.64,BUL,Agricultural,Manufacturing,Asset Purchase,Substandard,Tanga,Mjini Magharibi,Makumbusho,Uhuru,-6.8125,35.8226,Government Securities,2023-11-25,7207819.38,6007927.61,Transport,Morogoro,Ilala,Kijitonyama,Nyerere,-6.1831,39.2471,Yes,Climate Risk,"Phillips, Mcdonald and Flores",5330202.58
47dd0615-1e41-40ac-9168-8e29bf11f189,NMB Bank,BR131,Sokoine Branch,SME,Medium,845138987.46,428187928.23,LN5853555,2023-10-14,2028-06-28,TZS,90718047.36,819257.81,Annual,Floating,10.27,FIA,Mortgage,Farming,Expansion,Standard,Dodoma,Mjini Magharibi,Ndugumbi,Azikiwe,-6.8549,36.5827,Unsecured,2024-02-13,412863.0,201299.82,Agriculture,Mwanza,Mjini Magharibi,Nyamagana,Regeant,-6.2044,39.2136,No,Climate Risk,Wilson-Burns,761233.79
06338aac-48d0-4c1f-9a3b-1aa94465a172,NMB Bank,BR540,Arusha City Branch,DC,Medium,545648245.17,694203298.28,LN9295203,2022-10-15,2028-02-28,TZS,24322586.08,6452860.63,Monthly,Floating,17.26,FIA,Mortgage,Manufacturing,Asset Purchase,Doubtful,Mbeya,Ilala,Kaloleni,Sokoine,-2.5146,33.4631,MotorVehicle,2025-07-18,3481346.54,3513199.0,Construction,Morogoro,Ubungo,Mikocheni,Regeant,-6.7944,35.7813,No,Climate Risk,"Daniels, Cooper and Cook",3701240.84
d01f48d2-574c-4682-8f33-d31b61e93128,NMB Bank,BR157,Ilala Branch,Related parties,Micro,716575908.26,518008532.01,LN6340684,2024-01-28,2027-02-17,TZS,49038008.29,8434935.56,Quarterly,Fixed,7.12,SLA,Personal,Manufacturing,Asset Purchase,Doubtful,Tanga,Tanga City,Makumbusho,Uhuru,-2.4821,32.8567,Guarantee from Revolutionary Government of Zanzibar,2024-10-19,765223.99,1353664.5,Transport,Arusha,Mjini Magharibi,Sabasaba,Maktaba,-6.1702,37.6494,No,Comprehensive,"Kelley, Chandler and King",4644736.22
45a6fbb7-7a6d-420c-a5ba-26070077954e,NMB Bank,BR315,Kilosa Branch,microfinance serviec providers,Small,316887045.52,535198613.61,LN0581964,2023-07-27,2026-11-10,TZS,19824875.88,3744308.26,Monthly,Fixed,11.72,SLA,Agricultural,Manufacturing,Expansion,Standard,Mwanza,Mbeya City,Ndugumbi,Maktaba,-6.1438,39.2246,Gold,2023-04-09,7653650.8,3272999.27,Transport,Tanga,Tanga City,Ilala,Uhuru,-6.7387,39.2174,No,Comprehensive,"Flores, Brown and Richards",2634374.33
009dd996-461e-4cc6-8716-c4ac081d6278,NMB Bank,BR220,Ubungo Branch,Individual,Large,27089784.67,77393800.06,LN4942514,2024-04-24,2026-03-02,TZS,37292527.17,3837982.67,Monthly,Fixed,11.48,SLA,Business,Retail,Asset Purchase,Substandard,Morogoro,Ilala,Ndugumbi,Sokoine,-6.8549,39.2136,Gold,2023-12-05,9345883.38,7245089.45,Construction,Dodoma,Arusha City,Sabasaba,Regeant,-6.8549,39.2049,Yes,Comprehensive,Lewis Inc,6034329.0
3591d351-0dfd-4d78-8d03-0d8aa081b02d,NMB Bank,BR332,Ubungo Branch,Corporate,Large,859407368.18,517633740.33,LN9524876,2023-03-31,2027-08-22,TZS,17995754.11,7872235.18,Semi-Annual,Floating,6.59,SLA,Business,Manufacturing,Expansion,Substandard,Mwanza,Arusha City,Makumbusho,Maktaba,-3.4173,32.8981,MotorVehicle,2022-09-11,717493.5,1283888.16,Construction,Mbeya,Tanga City,Sabasaba,Sokoine,-6.8549,32.9624,Yes,Comprehensive,Kennedy-Johnson,9206426.37
26e43673-756e-4019-84b6-5a497a6946cd,NMB Bank,BR596,Ubungo Branch,DC,Micro,623781024.97,504720380.86,LN2804233,2023-01-02,2027-01-04,TZS,16715190.08,2352354.8,Annual,Floating,16.82,Others,Agricultural,Retail,Working Capital,Doubtful,Morogoro,Ubungo,Ndugumbi,Nyerere,-6.8451,39.2136,Residential mortgage,2023-07-19,9988519.56,3566506.95,Transport,Tanga,Mbeya City,Kaloleni,Nyerere,-6.2044,39.1262,No,Climate Risk,Torres-Cole,9669840.92
d333d1b1-da8f-41fd-af3f-cf0ff79e0758,NMB Bank,BR142,Mbeya City Branch,microfinance serviec providers,Micro,733961130.69,548710079.22,LN5275573,2023-06-05,2025-10-15,TZS,83423209.38,5932079.62,Weekly,Fixed,10.62,SLA,Personal,Retail,Asset Purchase,Substandard,Dodoma,Mjini Magharibi,Mjini,Regeant,-2.4821,33.4631,Guarantee from Revolutionary Government of Zanzibar,2024-04-18,9541511.06,6968732.53,Construction,Mbeya,Nyamagana,Mikocheni,Uhuru,-6.1578,39.1107,Yes,Comprehensive,Colon Group,3878369.28
efd82301-6a88-49ce-be9c-1bd41ca9e974,NMB Bank,BR413,Nyamagana Branch,SME,Micro,735243609.62,174315346.99,LN4529929,2023-06-30,2025-12-12,TZS,70193220.11,6996852.73,Annual,Floating,10.92,Others,Business,Manufacturing,Asset Purchase,Standard,Tanga,Mbeya City,Ndugumbi,Lumumba,-2.4698,36.6643,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2023-04-29,2853590.12,4849813.9,Agriculture,Morogoro,Nyamagana,Kaloleni,Sam Nujoma,-2.5146,39.2174,No,Fire & Theft,Hodges-Petersen,7800051.79
b15e63af-fdc7-4767-8797-82e66e0616db,NMB Bank,BR417,Mbeya City Branch,SME,Medium,804647328.46,467076174.6,LN4888641,2023-11-10,2027-10-11,TZS,1694412.3,6089713.81,Quarterly,Fixed,11.61,Others,Personal,Retail,Asset Purchase,Standard,Tanga,Morogoro Urban,Ndugumbi,Nyerere,-8.9151,39.2246,Other mortgages eg chattels,2023-12-20,3694433.45,7521354.07,Transport,Dodoma,Morogoro Urban,Nyamagana,Uhuru,-3.4526,33.4631,Yes,Fire & Theft,Miller and Sons,2277154.51
9b1eb5a7-4aa3-4127-86c0-a55f7378e968,NMB Bank,BR921,Nyamagana Branch,DC,Medium,737027312.37,758757804.0,LN6447683,2022-11-27,2027-10-29,TZS,95353010.49,6716898.66,Semi-Annual,Floating,14.62,FIA,Mortgage,Retail,Expansion,Substandard,Dodoma,Kinondoni,Kaloleni,Sam Nujoma,-3.5149,37.6932,Other mortgages eg chattels,2023-10-24,3345378.09,8361492.7,Agriculture,Arusha,Mbeya City,Ndugumbi,Azikiwe,-6.2044,39.2315,Yes,Fire & Theft,Bernard PLC,2756717.5
9f8b8bb3-9f6b-4cca-a019-2bea4c25d32f,NMB Bank,BR517,Ilala Branch,Individual,Medium,530278337.23,335276661.82,LN2160195,2023-11-09,2027-04-06,TZS,97935732.22,6645981.13,Semi-Annual,Fixed,7.24,SLA,Personal,Retail,Working Capital,Substandard,Dar es Salaam,Tanga City,Sabasaba,Sam Nujoma,-6.8284,39.1107,Unsecured,2025-03-24,1432147.47,1587540.57,Agriculture,Dar es Salaam,Arusha City,Nyamagana,Maktaba,-5.0157,39.2136,Yes,Fire & Theft,Waters-Frederick,8098842.93
fef07a1d-3d38-41c3-be0f-4449e0e1fbd2,NMB Bank,BR469,Mbeya City Branch,Individual,Medium,297523186.81,483219339.63,LN5516087,2023-09-28,2027-11-23,TZS,26363605.47,5247407.03,Weekly,Fixed,17.94,Others,Business,Retail,Asset Purchase,Substandard,Tanga,Mbeya City,Ndugumbi,Uhuru,-2.5146,35.7813,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2023-07-22,9885205.92,6614420.14,Construction,Dar es Salaam,Ubungo,Ilala,Nyerere,-8.9264,33.4742,Yes,Fire & Theft,Anderson Group,5200985.15
0992ae0d-bd42-42b1-a598-d655acb7c7ed,NMB Bank,BR271,Tanga City Branch,pension fund members,Micro,954868305.6,124160811.98,LN9354056,2023-11-15,2028-04-22,TZS,1793774.05,8069879.79,Semi-Annual,Fixed,19.17,SLA,Personal,Manufacturing,Asset Purchase,Substandard,Mwanza,Ubungo,Ilala,Nyerere,-6.1578,39.0715,Other mortgages eg chattels,2023-02-09,5659165.3,3292029.39,Transport,Tanga,Arusha City,Sabasaba,Sam Nujoma,-6.7944,32.8981,Yes,Fire & Theft,Hardy LLC,6165764.11
2ae56597-6c1a-4806-a20d-1e0dc45ed68f,NMB Bank,BR765,Tanga City Branch,pension fund members,Micro,473647450.07,962950313.33,LN4952948,2023-03-28,2028-04-26,TZS,63335931.38,9630417.64,Semi-Annual,Fixed,16.03,Others,Personal,Manufacturing,Expansion,Doubtful,Zanzibar Urban/West,Arusha City,Kijitonyama,Lumumba,-6.1702,36.6198,Parastatals Guarantee,2024-08-09,9028898.07,7095148.25,Transport,Dodoma,Ilala,Sabasaba,Lumumba,-6.8549,39.2246,Yes,Fire & Theft,"Berry, Jones and Conley",6708516.66
e34f0065-70ac-4ff4-b7fb-b0a1683f38e9,NMB Bank,BR207,Mbeya City Branch,Related parties,Large,327840492.9,86670500.42,LN4636623,2023-12-26,2028-07-24,TZS,82820441.55,4098689.41,Annual,Fixed,14.31,SLA,Business,Retail,Expansion,Doubtful,Zanzibar Urban/West,Morogoro Urban,Kaloleni,Uhuru,-8.8873,39.2174,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2024-05-22,583387.38,3383316.51,Agriculture,Dar es Salaam,Ubungo,Ndugumbi,Sam Nujoma,-5.0315,33.4339,Yes,Comprehensive,"Wade, Howard and Lopez",7638517.69
4a35c479-99c4-491f-adbd-a85bdfc25377,NMB Bank,BR230,Tanga City Branch,Related parties,Medium,846396492.9,862289378.55,LN8850324,2023-08-13,2028-04-21,TZS,81430203.73,8173547.11,Monthly,Floating,12.05,FIA,Business,Manufacturing,Working Capital,Substandard,Arusha,Mjini Magharibi,Sabasaba,Azikiwe,-6.1947,39.2169,Debenture,2023-02-03,424413.42,3427184.26,Agriculture,Mwanza,Ubungo,Kijitonyama,Nyerere,-3.4173,36.6198,Yes,Climate Risk,"Alexander, Herrera and Rodriguez",1026908.79
4e7dcda1-1567-4b86-a2c1-08445aa0ef0d,NMB Bank,BR668,Tanga City Branch,Corporate,Small,222722235.61,265156038.71,LN0439184,2023-06-02,2028-03-12,TZS,34122662.38,7190214.83,Quarterly,Fixed,15.01,SLA,Personal,Manufacturing,Expansion,Doubtful,Dar es Salaam,Ilala,Kijitonyama,Sokoine,-6.1512,37.6358,Unsecured,2023-03-13,7366696.47,6798357.03,Transport,Morogoro,Mbeya City,Mikocheni,Uhuru,-6.1438,39.2268,No,Comprehensive,"Martin, Simon and Melendez",3230727.62
1be5e093-78b9-4e04-8b65-a4f767888e62,NMB Bank,BR896,Ilala Branch,Salaried,Small,475675468.05,32041786.08,LN0222820,2022-10-09,2026-02-09,TZS,21667946.33,5584171.38,Semi-Annual,Fixed,17.59,Others,Mortgage,Retail,Expansion,Standard,Dar es Salaam,Tanga City,Nyamagana,Lumumba,-6.1512,39.0843,Other mortgages eg chattels,2024-03-15,1763558.15,5093925.34,Transport,Arusha,Mbeya City,Mjini,Azikiwe,-6.7387,35.8102,No,Comprehensive,"Norman, Black and Osborne",5254190.19
4041e011-eb05-4152-9c91-4ca4c685363d,NMB Bank,BR829,Arusha City Branch,pension fund members,Micro,997325347.76,18948797.94,LN9805991,2023-02-08,2026-11-11,TZS,73593262.59,5941455.55,Semi-Annual,Fixed,17.09,FIA,Business,Retail,Working Capital,Substandard,Tanga,Morogoro Urban,Ndugumbi,Sokoine,-6.1831,36.5827,Guarantee from Local government units,2024-02-08,2083384.34,1025532.59,Agriculture,Mwanza,Morogoro Urban,Kijitonyama,Azikiwe,-8.9264,35.8102,Yes,Fire & Theft,"Diaz, Fowler and Pennington",1198586.94
4489e6e1-5751-4048-890f-7d1e3e3777d8,NMB Bank,BR428,Ilala Branch,Corporate,Large,783632553.84,646306792.85,LN7273077,2024-07-31,2028-02-06,TZS,70622407.06,7954284.49,Quarterly,Floating,12.06,SLA,Personal,Manufacturing,Expansion,Substandard,Morogoro,Mbeya City,Ilala,Maktaba,-6.1702,39.0983,Unsecured,2023-02-09,5910308.95,7775547.19,Agriculture,Mbeya,Arusha City,Mjini,Maktaba,-6.1512,37.6847,Yes,Climate Risk,Rush-Stewart,3198541.14
bdf7a567-32bb-4aac-9d49-ff71591cb3e5,NMB Bank,BR788,Tanga City Branch,microfinance serviec providers,Micro,978462270.96,877151813.39,LN9723247,2023-04-26,2025-12-06,TZS,26245126.21,1021920.59,Annual,Floating,18.22,SLA,Agricultural,Manufacturing,Expansion,Substandard,Dodoma,Morogoro Urban,Sabasaba,Maktaba,-8.9264,33.4339,Stocks,2025-01-10,8971070.66,4443370.28,Agriculture,Dar es Salaam,Nyamagana,Nyamagana,Regeant,-8.9264,39.2169,No,Climate Risk,"Arnold, Clayton and Barron",1150304.0
c51155c3-c17f-4f29-93fb-85c51e4bd1f3,NMB Bank,BR963,Nyamagana Branch,pension fund members,Micro,347818718.55,242172739.82,LN7199065,2024-07-25,2028-01-30,TZS,17070622.86,8586931.9,Quarterly,Fixed,14.1,Others,Business,Farming,Expansion,Substandard,Morogoro,Morogoro Urban,Kaloleni,Sam Nujoma,-5.0582,39.2315,Letter of Hypothecation,2022-09-11,3222146.01,655930.33,Agriculture,Zanzibar Urban/West,Tanga City,Mikocheni,Regeant,-6.1512,37.6358,No,Climate Risk,Sanders Inc,9139538.39
143afaa7-f987-4942-8db0-43f6da9c794b,NMB Bank,BR203,Nyamagana Branch,pension fund members,Large,572156171.5,612928490.99,LN9368552,2023-11-09,2025-09-14,TZS,1591041.42,9642933.49,Weekly,Floating,9.47,Others,Mortgage,Retail,Asset Purchase,Doubtful,Mwanza,Mbeya City,Kijitonyama,Regeant,-6.1294,39.0843,Compulsory savings,2022-09-20,7663095.64,1433571.75,Agriculture,Mbeya,Arusha City,Nyamagana,Sokoine,-6.8284,39.2701,No,Climate Risk,Rogers PLC,4114508.0
a189432a-14bb-4ac5-99ce-e7e11279ebad,NMB Bank,BR061,Ubungo Branch,pension fund members,Large,10604831.04,429230547.02,LN4131495,2023-07-24,2026-02-03,TZS,69757245.87,5224068.0,Annual,Floating,17.4,FIA,Mortgage,Retail,Asset Purchase,Doubtful,Mbeya,Ilala,Sabasaba,Nyerere,-6.1702,37.6605,Stocks,2025-04-25,6625140.25,2856616.21,Transport,Mwanza,Mjini Magharibi,Sabasaba,Regeant,-6.8284,39.2916,Yes,Fire & Theft,"Campbell, Cole and Craig",8788447.01
7fa01fbf-696e-4b5c-9774-4ac6baf3e8a0,NMB Bank,BR150,Kinondoni Branch,Individual,Micro,213309571.92,94408425.05,LN8111419,2022-11-19,2028-07-12,TZS,26678381.39,6301485.16,Monthly,Floating,8.62,Others,Agricultural,Manufacturing,Working Capital,Substandard,Dodoma,Nyamagana,Nyamagana,Uhuru,-6.8549,39.2169,Parastatals Guarantee,2025-04-12,6974058.35,223359.79,Construction,Dar es Salaam,Ubungo,Makumbusho,Regeant,-6.8182,35.7647,Yes,Comprehensive,"Barry, Joyce and Zimmerman",8943996.81
f37e38eb-5676-4c18-a9af-186c76a96f45,NMB Bank,BR658,Tanga City Branch,DC,Medium,412574327.51,563786307.11,LN3491010,2023-07-26,2027-06-12,TZS,99495153.13,1313583.86,Semi-Annual,Floating,19.01,Others,Personal,Retail,Working Capital,Standard,Arusha,Mbeya City,Kaloleni,Sam Nujoma,-3.3991,39.2315,Government Securities,2022-10-22,9992239.65,5275452.97,Construction,Dodoma,Ilala,Mikocheni,Regeant,-8.9398,32.9278,Yes,Climate Risk,"Baker, Duarte and Alvarez",4859723.12
f7d37faf-fc08-4520-896e-1f59c8424300,NMB Bank,BR171,Tanga City Branch,Individual,Large,644330305.77,968498993.18,LN0141798,2023-05-14,2028-03-04,TZS,27753988.07,2727858.59,Annual,Fixed,5.87,BUL,Mortgage,Farming,Working Capital,Doubtful,Dar es Salaam,Kinondoni,Kijitonyama,Regeant,-3.5149,39.1107,Guarantee from Revolutionary Government of Zanzibar,2023-11-22,601156.72,8984959.88,Transport,Dodoma,Ilala,Ndugumbi,Sokoine,-5.0582,37.6605,Yes,Fire & Theft,Mann-Cherry,5843935.01
1629875a-93ad-4b62-b340-cd466a49719f,NMB Bank,BR868,Kinondoni Branch,pension fund members,Medium,4051427.76,791255463.15,LN0008429,2024-01-01,2027-06-22,TZS,86590855.74,9370817.89,Monthly,Floating,17.44,SLA,Mortgage,Farming,Asset Purchase,Substandard,Mwanza,Kinondoni,Mikocheni,Nyerere,-6.2039,33.4631,Gold,2022-10-23,4198374.12,2079662.07,Construction,Morogoro,Kinondoni,Makumbusho,Uhuru,-6.8097,39.0983,Yes,Fire & Theft,"Hogan, Butler and Mckenzie",7349391.1
42499302-b5c3-4078-99b1-990133171dcb,NMB Bank,BR796,Tanga City Branch,pension fund members,Micro,337561229.21,598176534.69,LN7747076,2022-12-09,2025-10-15,TZS,57422840.88,7921881.04,Semi-Annual,Fixed,19.9,FIA,Personal,Manufacturing,Expansion,Substandard,Dodoma,Ubungo,Makumbusho,Maktaba,-3.3991,32.8981,Guarantee from Revolutionary Government of Zanzibar,2024-02-21,7165668.09,5511189.03,Transport,Morogoro,Ubungo,Mjini,Sokoine,-8.9264,36.6198,No,Climate Risk,Chavez and Sons,6645533.59
d871ddc2-6987-4d06-a96e-6a0465facb98,NMB Bank,BR536,Ilala Branch,DC,Small,186731925.65,409468691.0,LN7419596,2022-11-17,2027-12-11,TZS,35239836.07,5633536.03,Weekly,Fixed,6.43,BUL,Agricultural,Farming,Expansion,Doubtful,Tanga,Morogoro Urban,Ilala,Maktaba,-5.0157,39.2136,Equipment,2024-10-02,8020259.6,8921685.09,Transport,Dodoma,Mjini Magharibi,Mikocheni,Nyerere,-6.1512,36.6198,Yes,Climate Risk,Miller Group,5591163.32
c9492b7e-5c4c-4c9c-828e-bebfe116e17b,NMB Bank,BR611,Kinondoni Branch,Individual,Large,254006938.44,719177915.91,LN2338547,2024-03-05,2025-10-15,TZS,25256700.08,9896253.02,Annual,Floating,9.34,SLA,Personal,Retail,Expansion,Substandard,Mwanza,Mjini Magharibi,Mikocheni,Regeant,-6.1947,39.2471,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2024-03-02,2723472.77,3411877.86,Transport,Morogoro,Ubungo,Mikocheni,Sam Nujoma,-6.1831,39.2268,Yes,Comprehensive,Parker and Sons,9597651.45
